"측정지점명","지점번호","지점구분","측정년","측정월","측정회차","수온","ph","do","남조류세포수","경보발령"
"미사대교","1018G01","1","2012","12","1회차     ","5.6","","","0","정상"
"강동대교","1018G02","1","2012","12","3회차     ","1.9","","","0","정상"
"미사대교","1018G01","1","2012","12","3회차     ","2.6","","","0","정상"
"광진교","1018G05","1","2012","12","2회차     ","2.6","","","0","정상"
"잠실철교","1018G04","1","2012","12","2회차     ","3.2","","","0","정상"
"강동대교","1018G02","1","2012","12","2회차     ","2.4","","","0","정상"
"미사대교","1018G01","1","2012","12","2회차     ","3.0","","","0","정상"
"한남대교","1018G07","2","2012","12","1회차     ","","","","","정상"
"한강대교","1018G08","2","2012","12","1회차     ","","","","","정상"
"마포대교","1018G09","2","2012","12","1회차     ","","","","","정상"
"성산대교","1018G10","2","2012","12","1회차     ","","","","","정상"
"성수대교","1018G06","2","2012","12","2회차     ","","","","","정상"
"한남대교","1018G07","2","2012","12","2회차     ","","","","","정상"
"잠실철교","1018G04","1","2012","12","3회차     ","3.4","","","0","정상"
"한강대교","1018G08","2","2012","12","2회차     ","","","","","정상"
"마포대교","1018G09","2","2012","12","2회차     ","","","","","정상"
"성산대교","1018G10","2","2012","12","2회차     ","","","","","정상"
"한남대교","1018G07","2","2012","12","3회차     ","","","","","정상"
"성산대교","1018G10","2","2012","12","4회차     ","","","","","정상"
"성수대교","1018G06","2","2012","12","3회차     ","","","","","정상"
"한강대교","1018G08","2","2012","12","3회차     ","","","","","정상"
"마포대교","1018G09","2","2012","12","3회차     ","","","","","정상"
"성산대교","1018G10","2","2012","12","3회차     ","","","","","정상"
"성수대교","1018G06","2","2012","12","4회차     ","","","","","정상"
"한남대교","1018G07","2","2012","12","4회차     ","","","","","정상"
"성수대교","1018G06","2","2012","12","1회차     ","","","","","정상"
"광진교","1018G05","1","2012","12","3회차     ","2.6","","","0","정상"
"미사대교","1018G01","1","2012","12","4회차     ","2.2","","","0","정상"
"강동대교","1018G02","1","2012","12","4회차     ","0.9","","","0","정상"
"잠실철교","1018G04","1","2012","12","4회차     ","1.3","","","0","정상"
"미사대교","1018G01","1","2012","11","4회차     ","7.3","","","0","정상"
"잠실철교","1018G04","1","2012","11","4회차     ","8.1","","","0","정상"
"광진교","1018G05","1","2012","11","4회차     ","7.8","","","0","정상"
"성수대교","1018G06","2","2012","11","2회차     ","10.1","","","0","정상"
"성산대교","1018G10","2","2012","11","1회차     ","13.2","","","0","정상"
"마포대교","1018G09","2","2012","11","1회차     ","13.1","","","0","정상"
"한강대교","1018G08","2","2012","11","1회차     ","13.2","","","0","정상"
"한남대교","1018G07","2","2012","11","1회차     ","13.3","","","0","정상"
"성수대교","1018G06","2","2012","11","1회차     ","13.1","","","0","정상"
"성수대교","1018G06","2","2012","11","3회차     ","8.9","","","0","정상"
"성산대교","1018G10","2","2012","11","4회차     ","7.2","","","0","정상"
"마포대교","1018G09","2","2012","11","4회차     ","7.0","","","0","정상"
"한강대교","1018G08","2","2012","11","4회차     ","7.1","","","0","정상"
"한남대교","1018G07","2","2012","11","4회차     ","7.5","","","0","정상"
"성수대교","1018G06","2","2012","11","4회차     ","6.4","","","0","정상"
"성산대교","1018G10","2","2012","11","3회차     ","9.6","","","0","정상"
"마포대교","1018G09","2","2012","11","3회차     ","9.5","","","0","정상"
"한강대교","1018G08","2","2012","11","3회차     ","9.4","","","0","정상"
"한남대교","1018G07","2","2012","11","3회차     ","9.4","","","0","정상"
"성산대교","1018G10","2","2012","11","2회차     ","10.8","","","0","정상"
"마포대교","1018G09","2","2012","11","2회차     ","10.5","","","0","정상"
"한강대교","1018G08","2","2012","11","2회차     ","10.5","","","0","정상"
"한남대교","1018G07","2","2012","11","2회차     ","10.6","","","0","정상"
"미사대교","1018G01","1","2012","11","1회차     ","13.1","","","0","정상"
"강동대교","1018G02","1","2012","11","1회차     ","12.5","","","0","정상"
"잠실철교","1018G04","1","2012","11","1회차     ","13.1","","","30","정상"
"광진교","1018G05","1","2012","11","1회차     ","12.3","","","6","정상"
"미사대교","1018G01","1","2012","11","2회차     ","10.5","","","0","정상"
"강동대교","1018G02","1","2012","11","2회차     ","10.3","","","0","정상"
"잠실철교","1018G04","1","2012","11","2회차     ","11.3","","","0","정상"
"광진교","1018G05","1","2012","11","2회차     ","10.6","","","0","정상"
"미사대교","1018G01","1","2012","11","3회차     ","8.7","","","0","정상"
"강동대교","1018G02","1","2012","11","3회차     ","8.6","","","0","정상"
"잠실철교","1018G04","1","2012","11","3회차     ","9.4","","","0","정상"
"광진교","1018G05","1","2012","11","3회차     ","8.7","","","0","정상"
"강동대교","1018G02","1","2012","11","4회차     ","7.5","","","0","정상"
"광진교","1018G05","1","2012","10","4회차     ","16.3","","","0","정상"
"미사대교","1018G01","1","2012","10","5회차     ","14.3","","","20","정상"
"강동대교","1018G02","1","2012","10","5회차     ","14.8","","","10","정상"
"잠실철교","1018G04","1","2012","10","5회차     ","15.7","","","0","정상"
"광진교","1018G05","1","2012","10","5회차     ","15.4","","","0","정상"
"잠실철교","1018G04","1","2012","10","4회차     ","16.6","","","6","정상"
"성수대교","1018G06","2","2012","10","1회차     ","20.7","","","0","정상"
"한강대교","1018G08","2","2012","10","3회차     ","18.0","","","0","정상"
"한남대교","1018G07","2","2012","10","3회차     ","17.6","","","0","정상"
"성수대교","1018G06","2","2012","10","3회차     ","17.7","","","0","정상"
"성산대교","1018G10","2","2012","10","2회차     ","20.2","","","0","정상"
"마포대교","1018G09","2","2012","10","2회차     ","19.9","","","0","정상"
"한강대교","1018G08","2","2012","10","2회차     ","19.8","","","95","정상"
"한남대교","1018G07","2","2012","10","2회차     ","19.7","","","0","정상"
"광진교","1018G05","1","2012","10","3회차     ","17.1","","","0","정상"
"잠실철교","1018G04","1","2012","10","3회차     ","18.5","","","6","정상"
"강동대교","1018G02","1","2012","10","3회차     ","17.9","","","0","정상"
"미사대교","1018G01","1","2012","10","3회차     ","17.3","","","120","정상"
"광진교","1018G05","1","2012","10","2회차     ","19.2","","","10","정상"
"잠실철교","1018G04","1","2012","10","2회차     ","19.6","","","30","정상"
"강동대교","1018G02","1","2012","10","2회차     ","19.1","","","20","정상"
"미사대교","1018G01","1","2012","10","2회차     ","19.1","","","20","정상"
"광진교","1018G05","1","2012","10","1회차     ","20.3","","","0","정상"
"잠실철교","1018G04","1","2012","10","1회차     ","20.6","","","0","정상"
"강동대교","1018G02","1","2012","10","1회차     ","19.8","","","40","정상"
"미사대교","1018G01","1","2012","10","1회차     ","19.3","","","60","정상"
"강동대교","1018G02","1","2012","10","4회차     ","15.9","","","0","정상"
"미사대교","1018G01","1","2012","10","4회차     ","15.6","","","6","정상"
"한남대교","1018G07","2","2012","10","4회차     ","15.9","","","0","정상"
"성수대교","1018G06","2","2012","10","4회차     ","15.8","","","0","정상"
"성산대교","1018G10","2","2012","10","3회차     ","17.9","","","0","정상"
"마포대교","1018G09","2","2012","10","3회차     ","17.7","","","0","정상"
"성수대교","1018G06","2","2012","10","2회차     ","19.3","","","0","정상"
"성산대교","1018G10","2","2012","10","1회차     ","21.0","","","0","정상"
"마포대교","1018G09","2","2012","10","1회차     ","21.1","","","54","정상"
"한강대교","1018G08","2","2012","10","1회차     ","21.1","","","0","정상"
"한남대교","1018G07","2","2012","10","1회차     ","20.8","","","20","정상"
"한강대교","1018G08","2","2012","10","4회차     ","16.2","","","0","정상"
"마포대교","1018G09","2","2012","10","4회차     ","16.2","","","0","정상"
"성산대교","1018G10","2","2012","10","4회차     ","16.5","","","","정상"
"성수대교","1018G06","2","2012","10","5회차     ","14.8","","","0","정상"
"한남대교","1018G07","2","2012","10","5회차     ","15.1","","","0","정상"
"한강대교","1018G08","2","2012","10","5회차     ","15.2","","","0","정상"
"마포대교","1018G09","2","2012","10","5회차     ","15.2","","","0","정상"
"성산대교","1018G10","2","2012","10","5회차     ","15.5","","","0","정상"
"강동대교","1018G02","1","2012","09","2회차     ","22.1","","","10","정상"
"광진교","1018G05","1","2012","09","4회차     ","22.7","","","30","정상"
"잠실철교","1018G04","1","2012","09","4회차     ","21.5","","","0","정상"
"강동대교","1018G02","1","2012","09","4회차     ","20.5","","","40","정상"
"미사대교","1018G01","1","2012","09","4회차     ","20.7","","","20","정상"
"광진교","1018G05","1","2012","09","3회차     ","20.5","","","0","정상"
"잠실철교","1018G04","1","2012","09","3회차     ","20.4","","","0","정상"
"성수대교","1018G06","2","2012","09","1회차     ","22.9","","","0","정상"
"한남대교","1018G07","2","2012","09","1회차     ","22.8","","","0","정상"
"한강대교","1018G08","2","2012","09","1회차     ","22.9","","","45","정상"
"마포대교","1018G09","2","2012","09","1회차     ","22.8","","","0","정상"
"성산대교","1018G10","2","2012","09","1회차     ","23.3","","","0","정상"
"성수대교","1018G06","2","2012","09","2회차     ","21.6","","","0","정상"
"한남대교","1018G07","2","2012","09","2회차     ","21.9","","","56","정상"
"한강대교","1018G08","2","2012","09","2회차     ","22.5","","","0","정상"
"마포대교","1018G09","2","2012","09","2회차     ","22.4","","","55","정상"
"성산대교","1018G10","2","2012","09","2회차     ","23.3","","","0","정상"
"성수대교","1018G06","2","2012","09","3회차     ","20.9","","","15","정상"
"한남대교","1018G07","2","2012","09","3회차     ","20.9","","","0","정상"
"한강대교","1018G08","2","2012","09","3회차     ","21.3","","","0","정상"
"마포대교","1018G09","2","2012","09","3회차     ","21.1","","","0","정상"
"성산대교","1018G10","2","2012","09","3회차     ","21.3","","","0","정상"
"성수대교","1018G06","2","2012","09","4회차     ","20.9","","","0","정상"
"한남대교","1018G07","2","2012","09","4회차     ","20.9","","","0","정상"
"한강대교","1018G08","2","2012","09","4회차     ","21.3","","","0","정상"
"마포대교","1018G09","2","2012","09","4회차     ","21.1","","","0","정상"
"성산대교","1018G10","2","2012","09","4회차     ","21.3","","","30","정상"
"강동대교","1018G02","1","2012","09","3회차     ","20.1","","","0","정상"
"미사대교","1018G01","1","2012","09","3회차     ","19.9","","","90","정상"
"광진교","1018G05","1","2012","09","2회차     ","22.2","","","0","정상"
"잠실철교","1018G04","1","2012","09","2회차     ","22.1","","","150","정상"
"미사대교","1018G01","1","2012","09","2회차     ","21.7","","","90","정상"
"광진교","1018G05","1","2012","09","1회차     ","23.7","","","0","정상"
"잠실철교","1018G04","1","2012","09","1회차     ","23.2","","","260","정상"
"강동대교","1018G02","1","2012","09","1회차     ","23.0","","","60","정상"
"미사대교","1018G01","1","2012","09","1회차     ","23.2","","","30","정상"
"미사대교","1018G01","1","2012","08","4회차     ","22.9","","","50","정상"
"광진교","1018G05","1","2012","08","3회차     ","23.2","","","130","정상"
"잠실철교","1018G04","1","2012","08","3회차     ","23.6","","","190","정상"
"강동대교","1018G02","1","2012","08","3회차     ","23.2","","","250","정상"
"미사대교","1018G01","1","2012","08","3회차     ","23.4","","","400","정상"
"광진교","1018G05","1","2012","08","2회차     ","32.2","","","3370","관심"
"잠실철교","1018G04","1","2012","08","2회차     ","29.7","","","1760","관심"
"강동대교","1018G02","1","2012","08","2회차     ","30.5","","","4470","관심"
"미사대교","1018G01","1","2012","08","2회차     ","28.1","","","1180","관심"
"한남대교","1018G07","2","2012","08","2회차     ","28.7","","","1520","정상"
"광진교","1018G05","1","2012","08","1회차     ","27.4","","","550","정상"
"잠실철교","1018G04","1","2012","08","1회차     ","27.7","","","335","정상"
"강동대교","1018G02","1","2012","08","1회차     ","28.6","","","820","정상"
"미사대교","1018G01","1","2012","08","1회차     ","26.5","","","240","정상"
